#OIII_Hb SII_Ha NII_Ha_both V
1.10288 -0.0874084 0.0103747 675.0
1.10714 -0.0767085 0.0154236 700.0
1.10745 -0.0593529 0.0204235 725.0
1.11039 -0.0482532 0.0277129 750.0
1.11008 -0.0359665 0.0319037 775.0
1.11224 -0.0268632 0.0361134 800.0
1.11224 -0.01608 0.04039 825.0
1.11032 -0.00612913 0.0449501 850.0
1.10667 -0.0114181 0.0508414 875.0
1.10082 -0.00110935 0.0552911 900.0
1.10462 0.000315965 0.0555679 925.0
1.10322 0.0100605 0.0575025 950.0
1.10096 0.0203476 0.0586259 975.0
1.09889 0.0297549 0.0601424 1000.0
0.358563 -0.507039 -0.42818 100.0
0.23573 -0.513501 -0.443485 125.0
0.0742677 -0.508812 -0.450324 150.0
-0.00915077 -0.475008 -0.427688 175.0
0.00987563 -0.440681 -0.321675 200.0
0.115144 -0.461958 -0.232577 225.0
0.24015 -0.427559 -0.178039 250.0
0.407561 -0.363557 -0.126543 275.0
0.476817 -0.320895 -0.0731176 300.0
0.553932 -0.301163 -0.0508947 325.0
0.616276 -0.286776 -0.0404812 350.0
0.688616 -0.2902 -0.0401049 375.0
0.757829 -0.294521 -0.0385277 400.0
0.81816 -0.29843 -0.0367285 425.0
0.884926 -0.296133 -0.0313992 450.0
0.936408 -0.284192 -0.0304639 475.0
0.987362 -0.266009 -0.0279273 500.0
1.01899 -0.257169 -0.0277675 525.0
1.05934 -0.223066 -0.0270764 550.0
1.08739 -0.191007 -0.0230872 575.0
1.10285 -0.169045 -0.0186619 600.0
1.11203 -0.141136 -0.012844 625.0
1.11929 -0.120014 -0.00604176 650.0
1.11754 -0.10146 -0.00329488 675.0
1.12675 -0.081248 0.00444985 700.0
1.1283 -0.063666 0.010462 725.0
1.13123 -0.0535145 0.0178734 750.0
1.13223 -0.040984 0.0226218 775.0
1.13504 -0.0311557 0.0277375 800.0
1.13561 -0.0200828 0.032195 825.0
1.13478 -0.0107094 0.037011 850.0
1.13309 -0.0157468 0.0434026 875.0
1.12743 -0.00674281 0.0473841 900.0
1.13094 -0.00613512 0.0477468 925.0
1.12956 0.00384309 0.0490107 950.0
1.12843 0.014417 0.050975 975.0
1.12597 0.0229442 0.0517856 1000.0
0.360328 -0.501544 -0.413384 100.0
0.241422 -0.500572 -0.422114 125.0
0.084612 -0.500631 -0.428299 150.0
0.00194994 -0.47238 -0.408855 175.0
0.0255926 -0.454309 -0.30667 200.0
0.134878 -0.488235 -0.219222 225.0
0.267641 -0.459686 -0.169304 250.0
0.438922 -0.399592 -0.1221 275.0
0.517315 -0.363508 -0.0769686 300.0
0.598845 -0.346514 -0.061288 325.0
0.661964 -0.333258 -0.0567674 350.0
0.733013 -0.336272 -0.062216 375.0
0.797212 -0.339464 -0.0635695 400.0
0.856644 -0.342034 -0.0638712 425.0
0.920671 -0.336485 -0.0597201 450.0
0.968912 -0.319274 -0.0579877 475.0
1.01574 -0.296046 -0.054122 500.0
1.04544 -0.282796 -0.0525881 525.0
1.08329 -0.244996 -0.0496558 550.0
1.11012 -0.206769 -0.0428717 575.0
1.12548 -0.181441 -0.0364228 600.0
1.13443 -0.149684 -0.0287717 625.0
1.14173 -0.126414 -0.0203984 650.0
1.14492 -0.100525 -0.0152352 675.0
1.15073 -0.0862687 -0.00891119 700.0
1.1529 -0.0686862 -0.00227016 725.0
1.15631 -0.0602327 0.00535655 750.0
1.15773 -0.0471377 0.0115922 775.0
1.16005 -0.041513 0.0123576 800.0
1.16116 -0.0283437 0.0211529 825.0
1.16119 -0.023864 0.0195864 850.0
1.16029 -0.024827 0.0319599 875.0
1.15761 -0.015841 0.0355987 900.0
1.15897 -0.0166017 0.0350029 925.0
1.15737 -0.00553962 0.0373486 950.0
1.15658 0.00353996 0.0373986 975.0
1.15464 0.0133906 0.0401327 1000.0
0.367486 -0.487058 -0.380361 100.0
0.257391 -0.484985 -0.381087 125.0
0.116109 -0.496748 -0.389457 150.0
0.0357498 -0.479592 -0.378764 175.0
0.0714033 -0.489099 -0.2857 200.0
0.191479 -0.546071 -0.205667 225.0
0.341909 -0.534198 -0.168912 250.0
0.521099 -0.481454 -0.131039 275.0
0.613144 -0.455423 -0.103441 300.0
0.694965 -0.440093 -0.100552 325.0
0.747831 -0.429725 -0.107555 350.0
0.819629 -0.426595 -0.119446 375.0
0.871526 -0.428887 -0.12997 400.0
0.923902 -0.423654 -0.130392 425.0
0.981424 -0.412551 -0.125162 450.0
1.02387 -0.384182 -0.119992 475.0
1.068 -0.348189 -0.111188 500.0
1.09531 -0.327715 -0.106038 525.0
1.13091 -0.281724 -0.0973454 550.0
1.15594 -0.235222 -0.0842563 575.0
1.17149 -0.206583 -0.0743619 600.0
1.18024 -0.172779 -0.0659355 625.0
1.18887 -0.149685 -0.057023 650.0
1.19262 -0.121229 -0.0501887 675.0
1.19926 -0.107853 -0.0423795 700.0
1.20129 -0.0924499 -0.0367827 725.0
1.20409 -0.0895917 -0.0328062 750.0
1.20669 -0.0764468 -0.0236049 775.0
1.20994 -0.0693701 -0.0197001 800.0
1.21259 -0.0566935 -0.0102288 825.0
1.21307 -0.0483587 -0.0080308 850.0
1.21296 -0.0553997 -0.00128862 875.0
1.21101 -0.04606 0.00169233 900.0
1.21418 -0.046382 0.00324382 925.0
1.21059 -0.0357816 0.00407751 950.0
1.21016 -0.0258932 0.00590485 975.0
1.20704 -0.0181207 0.00743762 1000.0
0.373996 -0.480874 -0.362387 100.0
0.270935 -0.478926 -0.359331 125.0
0.141199 -0.500891 -0.37241 150.0
0.0597148 -0.48877 -0.368771 175.0
0.103701 -0.508435 -0.281736 200.0
0.231215 -0.58041 -0.205578 225.0
0.391958 -0.578706 -0.176945 250.0
0.574043 -0.536146 -0.135213 275.0
0.668367 -0.50727 -0.130985 300.0
0.742945 -0.489928 -0.130552 325.0
0.788677 -0.479406 -0.141838 350.0
0.852949 -0.469959 -0.153293 375.0
0.900209 -0.470449 -0.165133 400.0
0.95484 -0.466595 -0.170756 425.0
1.00886 -0.448993 -0.159863 450.0
1.05026 -0.414049 -0.153216 475.0
1.09223 -0.373309 -0.144117 500.0
1.11896 -0.34971 -0.137312 525.0
1.15458 -0.30234 -0.125891 550.0
1.17906 -0.253554 -0.108787 575.0
1.19393 -0.22521 -0.0987975 600.0
1.20474 -0.188649 -0.0868508 625.0
1.21405 -0.166828 -0.078369 650.0
1.21756 -0.139619 -0.0704796 675.0
1.22352 -0.126789 -0.0631952 700.0
1.22495 -0.11451 -0.0601583 725.0
1.23024 -0.107513 -0.0493333 750.0
1.23393 -0.094654 -0.0413754 775.0
1.23618 -0.0873437 -0.0350452 800.0
1.23764 -0.0776959 -0.0294291 825.0
1.2395 -0.0682992 -0.0266497 850.0
1.23835 -0.0764338 -0.0216356 875.0
1.23661 -0.067058 -0.0191258 900.0
1.24 -0.0669822 -0.0166624 925.0
1.23563 -0.0560497 -0.0159632 950.0
1.23317 -0.0459201 -0.0137365 975.0
1.23017 -0.0381865 -0.012071 1000.0
0.37994 -0.47297 -0.343378 100.0
0.289321 -0.476056 -0.338021 125.0
0.169616 -0.508366 -0.35863 150.0
0.0873554 -0.499682 -0.361171 175.0
0.137765 -0.529463 -0.285945 200.0
0.274204 -0.615234 -0.211806 225.0
0.443779 -0.623437 -0.189893 250.0
0.628389 -0.584836 -0.162041 275.0
0.717512 -0.554079 -0.159786 300.0
0.785173 -0.537685 -0.1642 325.0
0.823794 -0.527158 -0.179327 350.0
0.878459 -0.511525 -0.18701 375.0
0.928396 -0.509166 -0.199429 400.0
0.979776 -0.504795 -0.20804 425.0
1.03205 -0.484454 -0.197003 450.0
1.07309 -0.442518 -0.18799 475.0
1.11401 -0.398523 -0.181003 500.0
1.14054 -0.367982 -0.168215 525.0
1.17563 -0.321885 -0.153228 550.0
1.20162 -0.274835 -0.13473 575.0
1.21609 -0.242544 -0.122946 600.0
1.22732 -0.209942 -0.110844 625.0
1.23689 -0.188069 -0.101108 650.0
1.23985 -0.161251 -0.091133 675.0
1.24652 -0.148608 -0.0843448 700.0
1.24971 -0.135208 -0.0782486 725.0
1.2545 -0.131061 -0.0691537 750.0
1.25686 -0.117952 -0.0607396 775.0
1.26007 -0.110427 -0.0546887 800.0
1.26167 -0.100739 -0.0490283 825.0
1.2624 -0.0915911 -0.0474652 850.0
1.2605 -0.0996846 -0.043066 875.0
1.25751 -0.0898536 -0.0405294 900.0
1.26105 -0.0899151 -0.0377283 925.0
1.25773 -0.0773406 -0.0359036 950.0
1.25314 -0.0676525 -0.0336743 975.0
1.24996 -0.0605828 -0.0317728 1000.0
-0.57049 -0.331691 -0.250509 100.0
0.385428 -0.494136 -0.281198 125.0
0.328583 -0.527841 -0.306376 150.0
0.23004 -0.509074 -0.346981 175.0
0.254379 -0.562882 -0.342872 200.0
0.43361 -0.720347 -0.27064 225.0
0.594812 -0.772371 -0.267105 250.0
0.763376 -0.743494 -0.274768 275.0
0.840464 -0.703112 -0.276262 300.0
0.893123 -0.683246 -0.287868 325.0
0.907298 -0.670216 -0.309722 350.0
0.939739 -0.658296 -0.327643 375.0
0.98867 -0.648024 -0.334297 400.0
1.03842 -0.630671 -0.335824 425.0
1.09156 -0.596222 -0.327409 450.0
1.13312 -0.535739 -0.312972 475.0
1.17505 -0.472793 -0.292337 500.0
1.20501 -0.445673 -0.275458 525.0
1.24087 -0.40625 -0.2525 550.0
1.26853 -0.361242 -0.22277 575.0
1.28396 -0.322727 -0.204629 600.0
1.29667 -0.298577 -0.19055 625.0
1.30522 -0.276702 -0.175269 650.0
1.31222 -0.248886 -0.157041 675.0
1.31152 -0.236845 -0.148468 700.0
1.31781 -0.221505 -0.138157 725.0
1.3212 -0.219493 -0.130026 750.0
1.32238 -0.207222 -0.123921 775.0
1.32381 -0.201322 -0.120763 800.0
1.32315 -0.190799 -0.116774 825.0
1.3195 -0.181348 -0.114648 850.0
1.31269 -0.184934 -0.109296 875.0
1.3041 -0.175626 -0.105423 900.0
1.30762 -0.174514 -0.101696 925.0
1.30201 -0.158816 -0.0981499 950.0
1.29574 -0.147178 -0.0945939 975.0
1.28925 -0.137574 -0.0933162 1000.0
0.420517 -0.460034 -0.436891 100.0
0.340444 -0.493487 -0.452059 125.0
0.134528 -0.689843 -0.612501 150.0
-0.0140394 -0.679413 -0.687364 175.0
-0.00191075 -0.55838 -0.640948 200.0
0.0947506 -0.427979 -0.583896 225.0
0.195734 -0.327472 -0.545784 250.0
0.367878 -0.254083 -0.511532 275.0
0.390175 -0.123165 -0.41927 300.0
0.429348 -0.0479684 -0.357876 325.0
0.435 0.0130572 -0.300957 350.0
0.50255 0.0620686 -0.255743 375.0
0.576549 0.0848198 -0.228291 400.0
0.73813 0.118203 -0.194855 450.0
0.812064 0.126139 -0.188284 475.0
0.871456 0.150701 -0.173357 500.0
0.917159 0.147364 -0.177473 525.0
0.975064 0.145757 -0.178702 550.0
1.01774 0.142547 -0.180736 575.0
1.03334 0.127139 -0.195266 600.0
1.05484 0.123758 -0.200897 625.0
1.07221 0.110516 -0.213426 650.0
1.07947 0.112776 -0.213487 675.0
1.08753 0.114609 -0.214853 700.0
1.09114 0.116045 -0.215961 725.0
1.09321 0.123488 -0.217629 750.0
1.09468 0.126416 -0.221618 775.0
1.0975 0.128542 -0.22668 800.0
1.09799 0.132525 -0.231129 825.0
1.08615 0.148271 -0.229932 875.0
1.07947 0.157233 -0.230792 900.0
1.084 0.156522 -0.237332 950.0
1.08045 0.164775 -0.242943 1000.0
0.381025 -0.496798 -0.469264 100.0
0.238448 -0.576811 -0.544325 125.0
0.0461829 -0.613927 -0.621083 150.0
-0.0540491 -0.529323 -0.591976 175.0
-0.0354717 -0.396405 -0.486977 200.0
0.067703 -0.31249 -0.391197 225.0
0.169939 -0.240494 -0.328951 250.0
0.337499 -0.162677 -0.274274 275.0
0.364589 -0.0650544 -0.178982 300.0
0.411687 -0.0102854 -0.126452 325.0
0.421077 0.0221094 -0.0826577 350.0
0.490043 0.0452283 -0.0461783 375.0
0.56573 0.051451 -0.0236542 400.0
0.6378 0.0597528 -0.00517014 425.0
0.7294 0.0602017 0.00668374 450.0
0.800188 0.0628327 0.014691 475.0
0.860068 0.0683534 0.0256133 500.0
0.904191 0.0607963 0.0249775 525.0
0.955572 0.0569106 0.0239254 550.0
0.995148 0.0513801 0.0204011 575.0
1.0162 0.0503396 0.0201623 600.0
1.03214 0.0497106 0.0164458 625.0
1.04246 0.0537471 0.0144449 650.0
1.04571 0.0595157 0.0143465 675.0
1.04887 0.0636724 0.0170622 700.0
1.04794 0.0705194 0.0158551 725.0
1.04642 0.0785258 0.0169386 750.0
1.04458 0.0843855 0.0168959 775.0
1.04474 0.0888447 0.0167421 800.0
1.04265 0.0943702 0.0166842 825.0
1.03551 0.100246 0.0206968 850.0
1.02604 0.103684 0.0243266 875.0
1.01523 0.109717 0.0267804 900.0
1.01791 0.109954 0.0233483 925.0
1.0125 0.113799 0.0234095 950.0
1.006 0.118955 0.0231032 975.0
0.999683 0.123277 0.0230111 1000.0
0.362558 -0.508464 -0.474712 100.0
0.222482 -0.560577 -0.532077 125.0
0.0444614 -0.523395 -0.544183 150.0
-0.0471349 -0.470829 -0.520022 175.0
-0.0318815 -0.363325 -0.411372 200.0
0.0708134 -0.309503 -0.317287 225.0
0.173798 -0.250357 -0.255753 250.0
0.337619 -0.174892 -0.199631 275.0
0.370013 -0.0948684 -0.115116 300.0
0.419791 -0.0514971 -0.0701731 325.0
0.434984 -0.0277912 -0.0342923 350.0
0.505584 -0.0147365 -0.0056973 375.0
0.581665 -0.0151039 0.0110253 400.0
0.653849 -0.0132973 0.0254741 425.0
0.74127 -0.0175913 0.034197 450.0
0.809284 -0.0176153 0.0389329 475.0
0.86808 -0.0150343 0.0468454 500.0
0.909658 -0.0223273 0.0450757 525.0
0.958545 -0.0212027 0.0416694 550.0
0.996499 -0.0188646 0.0380653 575.0
1.01574 -0.0154061 0.0375058 600.0
1.0289 -0.00902261 0.0336143 625.0
1.03743 -0.00137395 0.0343455 650.0
1.03786 0.0079344 0.0341537 675.0
1.04195 0.0111812 0.0358106 700.0
1.04108 0.0212954 0.0360726 725.0
1.04084 0.0325075 0.039056 750.0
1.03854 0.0405169 0.039638 775.0
1.03882 0.0470646 0.0398367 800.0
1.03683 0.0548931 0.0404765 825.0
1.03044 0.0631593 0.0450338 850.0
1.02243 0.0660906 0.0497117 875.0
1.01178 0.0741627 0.0523887 900.0
1.01494 0.0777483 0.0507188 925.0
1.00958 0.0848485 0.0519566 950.0
1.00255 0.0927541 0.0522074 975.0
0.99677 0.0999443 0.0527963 1000.0
0.348207 -0.507878 -0.464948 100.0
0.215347 -0.525094 -0.495301 125.0
0.0505344 -0.481141 -0.482771 150.0
-0.0352173 -0.430211 -0.450578 175.0
-0.0225188 -0.355966 -0.345499 200.0
0.0790727 -0.337979 -0.257335 225.0
0.186165 -0.291389 -0.198961 250.0
0.34883 -0.221165 -0.143994 275.0
0.391323 -0.159511 -0.0715 300.0
0.447592 -0.128241 -0.0348605 325.0
0.483744 -0.113822 -0.00917883 350.0
0.551889 -0.111018 0.00946264 375.0
0.627755 -0.114588 0.0210289 400.0
0.69743 -0.118026 0.0297362 425.0
0.777905 -0.122253 0.0372918 450.0
0.839271 -0.119337 0.04059 475.0
0.896681 -0.115338 0.0435854 500.0
0.934968 -0.117485 0.0424976 525.0
0.981651 -0.102218 0.0388251 550.0
1.01603 -0.0895768 0.0350838 575.0
1.0335 -0.0774252 0.0357931 600.0
1.04423 -0.0620228 0.0354257 625.0
1.05165 -0.0485927 0.0379409 650.0
1.05323 -0.0318477 0.0385624 675.0
1.05641 -0.0257761 0.0409949 700.0
1.0561 -0.0110784 0.0426833 725.0
1.05755 0.00308672 0.0471434 750.0
1.05607 0.0145808 0.0490837 775.0
1.05675 0.0241608 0.0511169 800.0
1.05542 0.0344235 0.0533622 825.0
1.05073 0.0449206 0.0580861 850.0
1.04501 0.0448121 0.0639635 875.0
1.03567 0.0546699 0.0674803 900.0
1.03878 0.0584654 0.0673295 925.0
1.03455 0.0663422 0.0688046 950.0
1.03024 0.0767469 0.0703385 975.0
1.02657 0.0851489 0.0713629 1000.0
0.343802 -0.501702 -0.448062 100.0
0.220082 -0.497297 -0.45813 125.0
0.0602822 -0.461243 -0.441998 150.0
-0.0234987 -0.416798 -0.410354 175.0
-0.00983436 -0.370093 -0.309685 200.0
0.0926154 -0.376818 -0.22487 225.0
0.207527 -0.339266 -0.169681 250.0
0.371696 -0.273821 -0.117195 275.0
0.425974 -0.225503 -0.055597 300.0
0.49174 -0.202876 -0.0272403 325.0
0.546876 -0.188679 -0.00852696 350.0
0.615666 -0.193556 -0.000812028 375.0
0.689726 -0.200058 0.00503897 400.0
0.755334 -0.204446 0.0107101 425.0
0.828537 -0.205543 0.0169824 450.0
0.884506 -0.198604 0.0186236 475.0
0.938129 -0.187218 0.0216041 500.0
0.97292 -0.184541 0.0204889 525.0
1.01645 -0.157474 0.0179899 550.0
1.0477 -0.133832 0.0170008 575.0
1.06438 -0.115459 0.0190074 600.0
1.07357 -0.092842 0.0205546 625.0
1.08217 -0.0736481 0.0251682 650.0
1.08393 -0.0498589 0.0279267 675.0
1.08707 -0.0392125 0.0310884 700.0
1.0876 -0.0212903 0.0351604 725.0
1.08945 -0.00929276 0.0407966 750.0
1.08955 0.00375438 0.0448846 775.0
1.09089 0.0136716 0.048307 800.0
1.09022 0.0249628 0.0515259 825.0
1.08764 0.0352254 0.0561418 850.0
1.08329 0.0324412 0.0624517 875.0
1.07628 0.0413521 0.066443 900.0
1.07987 0.043824 0.0669242 925.0
1.07697 0.0530465 0.0684102 950.0
1.07496 0.0635469 0.0699107 975.0
1.07159 0.0721522 0.0702879 1000.0
0.22217 -0.486797 -0.441142 125.0
0.0643457 -0.456893 -0.425525 150.0
-0.0168475 -0.415929 -0.395338 175.0
-0.00120031 -0.380899 -0.29595 200.0
0.102914 -0.399398 -0.212609 225.0
0.22269 -0.365751 -0.159625 250.0
0.388155 -0.303343 -0.10918 275.0
0.449741 -0.26066 -0.0535879 300.0
0.520863 -0.241601 -0.0294773 325.0
0.581438 -0.228156 -0.015269 350.0
0.652855 -0.234632 -0.012636 375.0
0.725184 -0.240312 -0.0088566 400.0
0.78814 -0.24401 -0.00452937 425.0
0.857031 -0.24344 0.000936124 450.0
0.909984 -0.234111 0.00222868 475.0
0.962227 -0.219485 0.00458163 500.0
0.995982 -0.212654 0.00344303 525.0
1.03771 -0.181706 0.00163336 550.0
1.06715 -0.151691 0.00307634 575.0
1.0834 -0.130841 0.00562306 600.0
1.09237 -0.104461 0.00872071 625.0
1.09999 -0.0835711 0.0144486 650.0
1.10192 -0.0561965 0.0189913 675.0
1.10605 -0.0440047 0.0238221 700.0
1.1065 -0.0259846 0.0286844 725.0
1.10894 -0.0153785 0.0351187 750.0
1.10873 -0.00262591 0.0391922 775.0
1.11049 0.00718358 0.043474 800.0
1.11059 0.0180755 0.0470526 825.0
1.10914 0.0277463 0.0515116 850.0
1.1066 0.0234485 0.0575741 875.0
1.10013 0.0322329 0.0613161 900.0
1.10384 0.0343681 0.0619586 925.0
1.10144 0.0438606 0.0630606 950.0
1.09965 0.0543812 0.0641164 975.0
1.09694 0.0632529 0.0648249 1000.0
0.348013 -0.489377 -0.421473 100.0
0.226729 -0.477608 -0.423238 125.0
0.0723602 -0.453115 -0.408361 150.0
-0.00847711 -0.417384 -0.379954 175.0
0.0110627 -0.396448 -0.284121 200.0
0.117072 -0.42626 -0.202156 225.0
0.243633 -0.396473 -0.151726 250.0
0.410727 -0.338175 -0.104599 275.0
0.480409 -0.30072 -0.0555153 300.0
0.558048 -0.284423 -0.0359233 325.0
0.621799 -0.272156 -0.0271089 350.0
0.694824 -0.277088 -0.0285438 375.0
0.762529 -0.282401 -0.0275823 400.0
0.823487 -0.285614 -0.0256305 425.0
0.889946 -0.283065 -0.0205935 450.0
0.940656 -0.269971 -0.020104 475.0
0.990023 -0.251032 -0.0183953 500.0
1.02173 -0.239752 -0.0180487 525.0
1.06123 -0.204543 -0.0181381 550.0
1.08828 -0.169699 -0.014514 575.0
1.10397 -0.146252 -0.0098413 600.0
1.11287 -0.116002 -0.00487425 625.0
1.11959 -0.0938959 0.00194085 650.0
1.10168 -0.102207 0.00144387 675.0
1.12717 -0.0529646 0.0126105 700.0
1.12833 -0.0348449 0.0181477 725.0
1.13155 -0.0250337 0.0253633 750.0
1.13191 -0.0121423 0.0296143 775.0
1.13418 -0.00263188 0.034193 800.0
1.13481 0.00816098 0.0378849 825.0
1.13424 0.017655 0.0421809 850.0
1.13252 0.0129349 0.0491024 875.0
1.12698 0.0216465 0.052244 900.0
1.13088 0.0222191 0.0530897 925.0
1.12863 0.0327258 0.0541779 950.0
1.12746 0.0430873 0.0554023 975.0
1.12516 0.0522771 0.0562854 1000.0
0.36186 -0.473231 -0.373452 100.0
0.251371 -0.462463 -0.3671 125.0
0.114144 -0.463796 -0.363082 150.0
0.0364692 -0.443379 -0.347369 175.0
0.072397 -0.461986 -0.263051 200.0
0.194237 -0.524187 -0.188074 225.0
0.346353 -0.514655 -0.153043 250.0
0.524487 -0.464991 -0.118556 275.0
0.617682 -0.441267 -0.0929755 300.0
0.699291 -0.428223 -0.091599 325.0
0.751156 -0.419144 -0.0994544 350.0
0.823181 -0.412823 -0.107466 375.0
0.873065 -0.417817 -0.119473 400.0
0.928882 -0.414507 -0.123119 425.0
0.984653 -0.404059 -0.118167 450.0
1.02788 -0.373495 -0.112785 475.0
1.07059 -0.337537 -0.10549 500.0
1.09785 -0.314959 -0.099547 525.0
1.13332 -0.269211 -0.0912342 550.0
1.15821 -0.22317 -0.0794779 575.0
1.17167 -0.195453 -0.0710709 600.0
1.18187 -0.15806 -0.0603611 625.0
1.19053 -0.134878 -0.0520001 650.0
1.1946 -0.112355 -0.0509859 675.0
1.20017 -0.0933802 -0.0377753 700.0
1.2026 -0.0778327 -0.0323974 725.0
1.20672 -0.071909 -0.0240036 750.0
1.20817 -0.0607123 -0.0194254 775.0
1.2116 -0.0523016 -0.0135104 800.0
1.21328 -0.0419907 -0.00670308 825.0
1.21484 -0.0324866 -0.00321935 850.0
1.21408 -0.0393991 0.00247819 875.0
1.21197 -0.0303395 0.00484033 900.0
1.21527 -0.0306016 0.00662283 925.0
1.21117 -0.0194261 0.00697942 950.0
1.21016 -0.0096983 0.00858856 975.0
1.2072 -0.00214188 0.00949612 1000.0
0.325946 -0.516138 -0.495137 100.0
0.201643 -0.561094 -0.54176 125.0
0.033464 -0.49711 -0.570239 150.0
-0.049421 -0.457836 -0.555508 175.0
-0.0271957 -0.355685 -0.49919 200.0
0.0801934 -0.295864 -0.435143 225.0
0.185145 -0.241375 -0.392711 250.0
0.353455 -0.192406 -0.363303 275.0
0.377543 -0.09549 -0.278737 300.0
0.417139 -0.0517975 -0.228463 325.0
0.423262 -0.0293728 -0.185346 350.0
0.491586 -0.0116586 -0.152551 375.0
0.565659 -0.00556365 -0.130833 400.0
0.633317 0.00201612 -0.116075 425.0
0.726589 -0.00925092 -0.111393 450.0
0.79796 -0.0178775 -0.110056 475.0
0.858844 -0.0271161 -0.109337 500.0
0.904153 -0.0420976 -0.117829 525.0
0.961307 -0.0541553 -0.125038 550.0
1.00359 -0.0661927 -0.132989 575.0
1.02694 -0.0799792 -0.143425 600.0
1.04305 -0.0923064 -0.15933 625.0
1.06092 -0.102159 -0.17433 650.0
1.06134 -0.106808 -0.189809 675.0
1.05679 -0.118404 -0.208077 700.0
1.05273 -0.119394 -0.224633 725.0
1.0498 -0.117697 -0.237759 750.0
1.04669 -0.1177 -0.252383 775.0
1.04497 -0.121462 -0.267396 800.0
1.04269 -0.119948 -0.280337 825.0
1.03443 -0.120404 -0.287935 850.0
1.02296 -0.122393 -0.297922 875.0
1.01195 -0.122247 -0.309653 900.0
1.01322 -0.136925 -0.324875 925.0
1.00788 -0.141068 -0.337833 950.0
1.00078 -0.147931 -0.354455 975.0
0.994634 -0.153646 -0.366358 1000.0
0.325946 -0.514957 -0.494838 100.0
0.201506 -0.561054 -0.541406 125.0
0.0339462 -0.497991 -0.569563 150.0
-0.0500394 -0.457959 -0.5556 175.0
-0.0267059 -0.355554 -0.499163 200.0
0.0799045 -0.295864 -0.435143 225.0
0.185174 -0.241375 -0.392711 250.0
0.353435 -0.192361 -0.363269 275.0
0.376978 -0.0954903 -0.279091 300.0
0.415307 -0.0525263 -0.230129 325.0
0.42022 -0.0274023 -0.187715 350.0
0.489523 -0.011108 -0.152882 375.0
0.563196 -0.00479658 -0.134384 400.0
0.631007 0.0031074 -0.118117 425.0
0.72403 -0.00671011 -0.113419 450.0
0.795324 -0.0160353 -0.112524 475.0
0.855143 -0.0239367 -0.112697 500.0
0.899957 -0.0403023 -0.12209 525.0
0.953653 -0.0513204 -0.132981 550.0
0.994876 -0.0643507 -0.142048 575.0
1.01515 -0.0796013 -0.154441 600.0
1.03169 -0.0871964 -0.170798 625.0
1.04273 -0.099613 -0.193068 650.0
1.04517 -0.0992616 -0.206265 675.0
1.04786 -0.0993357 -0.216077 700.0
1.04411 -0.0999551 -0.230368 725.0
1.04159 -0.0925115 -0.242983 750.0
1.03878 -0.0931813 -0.257244 775.0
1.03647 -0.0967302 -0.272941 800.0
1.03209 -0.0971924 -0.28783 825.0
1.02518 -0.0931701 -0.293935 850.0
1.01242 -0.0966396 -0.30476 875.0
1.00126 -0.0970634 -0.316581 900.0
1.00255 -0.107944 -0.331185 925.0
0.997037 -0.110229 -0.343373 950.0
0.989654 -0.117206 -0.360063 975.0
0.982502 -0.122821 -0.373221 1000.0
0.324221 -0.516997 -0.496559 100.0
0.199042 -0.561474 -0.543492 125.0
0.0318123 -0.495471 -0.570334 150.0
-0.0508785 -0.454695 -0.55401 175.0
-0.0279731 -0.352063 -0.496839 200.0
0.078783 -0.291259 -0.431009 225.0
0.183298 -0.23475 -0.387653 250.0
0.350267 -0.181652 -0.35663 275.0
0.372544 -0.0769659 -0.269589 300.0
0.412208 -0.0309566 -0.219797 325.0
0.418831 -0.00705387 -0.174809 350.0
0.486756 0.00890749 -0.140356 375.0
0.561912 0.010174 -0.120181 400.0
0.629878 0.0196517 -0.103037 425.0
0.722576 0.0101578 -0.0975733 450.0
0.794035 0.00425993 -0.0943965 475.0
0.853546 -0.00306987 -0.0929403 500.0
0.897347 -0.0186911 -0.102074 525.0
0.950477 -0.0297226 -0.111845 550.0
0.988755 -0.0399637 -0.122328 575.0
1.00941 -0.050086 -0.133001 600.0
1.02366 -0.0554243 -0.147561 625.0
1.03627 -0.0591952 -0.165385 650.0
1.03802 -0.0551474 -0.176661 675.0
1.03918 -0.0546322 -0.185745 700.0
1.03547 -0.0498932 -0.196345 725.0
1.03214 -0.0435284 -0.208025 750.0
1.02829 -0.04022 -0.219901 775.0
1.02698 -0.0372572 -0.230848 800.0
1.02313 -0.0340884 -0.242026 825.0
1.0136 -0.0330506 -0.247224 850.0
1.00234 -0.0330801 -0.253886 875.0
0.991288 -0.0308611 -0.261925 900.0
0.99273 -0.0356661 -0.272721 925.0
0.986118 -0.0370591 -0.282898 950.0
0.97897 -0.0373684 -0.294827 975.0
0.971304 -0.0393908 -0.305275 1000.0
0.305394 -0.521635 -0.508692 100.0
0.187464 -0.512829 -0.531311 125.0
0.031893 -0.425608 -0.508041 150.0
-0.0453957 -0.374021 -0.47168 175.0
-0.0264611 -0.280544 -0.395419 200.0
0.0794707 -0.232103 -0.316571 225.0
0.183298 -0.178773 -0.262966 250.0
0.34506 -0.114727 -0.221393 275.0
